Name	Gene Models	Total pep	Novel Pep	PDB	CDB	TDB	GDB	ASP	DSP	IP	Chromosome	3UTR	5UTR	Novel	Desc
LOC_Os03g06740	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein glutathione reductase, putative, expressed
LOC_Os03g06980	1	4	0	4	0	0	0	0	0	0	3	0	0	0	protein nucleic acid binding protein, putative, expressed
LOC_Os03g07910	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein nitrilase, putative, expressed
LOC_Os03g08280	3	11	0	11	0	0	0	0	0	0	3	0	0	0	protein peptidase, T1 family, putative, expressed
LOC_Os03g08450	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein eukaryotic translation initiation factor 3 subunit K, putative, expressed
LOC_Os03g08710	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein THION26 - Plant thionin family protein precursor, expressed
LOC_Os03g08800	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein CutA, chloroplast precursor, putative, expressed
LOC_Os03g09210	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein NADH dehydrogenase 1 alpha subcomplex subunit 13, putative, expressed
LOC_Os03g09260	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein ubiquitin carboxyl-terminal hydrolase 26, putative, expressed
LOC_Os03g09270	3	2	0	2	0	0	0	0	0	0	3	0	0	0	protein ubiquitin carboxyl-terminal hydrolase 26, putative, expressed
LOC_Os03g09870	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein mitochondrial import inner membrane translocase subunit Tim17, putative, expressed
LOC_Os03g10190	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein seryl-tRNA synthetase, putative, expressed
LOC_Os03g10370	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein ADP-ribosylation factor, putative, expressed
LOC_Os03g10510	2	11	0	11	0	0	0	0	0	0	3	0	0	0	protein outer mitochondrial membrane porin, putative, expressed
LOC_Os03g10590	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein splicing factor, putative, expressed
LOC_Os03g10600	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g10930	3	3	0	3	0	0	0	0	0	0	3	0	0	0	protein ribosomal protein L51, putative, expressed
LOC_Os03g11060	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein MFP1 attachment factor 1, putative, expressed
LOC_Os03g11130	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein conserved hypothetical protein
LOC_Os03g11200	1	7	0	7	0	0	0	0	0	0	3	0	0	0	protein pre-mRNA-processing factor 39, putative, expressed
LOC_Os03g11410	1	8	0	8	0	0	0	0	0	0	3	0	0	0	protein mitochondrial-processing peptidase subunit, mitochondrial precursor, putative, expressed
LOC_Os03g11440	1	5	0	5	0	0	0	0	0	0	3	0	0	0	protein protein transport protein Sec61 subunit alpha, putative, expressed
LOC_Os03g11460	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g11470	1	5	0	5	0	0	0	0	0	0	3	0	0	0	protein DEAD/DEAH box helicase domain containing protein, expressed
LOC_Os03g11960	4	5	0	5	0	0	0	0	0	0	3	0	0	0	protein copper/zinc superoxide dismutase, putative, expressed
LOC_Os03g11990	3	1	0	1	0	0	0	0	0	0	3	0	0	0	protein bolA, putative, expressed
LOC_Os03g12030	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein 3-ketoacyl-CoA synthase, putative, expressed
LOC_Os03g12140	3	5	0	5	0	0	0	0	0	0	3	0	0	0	protein glucan endo-1,3-beta-glucosidase precursor, putative, expressed
LOC_Os03g12238	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g13590	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein potyvirus VPg interacting protein, putative, expressed
LOC_Os03g13730	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein translocase of chloroplast 34, putative, expressed
LOC_Os03g13750	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein erwinia induced protein 2, putative, expressed
LOC_Os03g13770	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein tubulin, putative, expressed
LOC_Os03g13800	1	5	0	5	0	0	0	0	0	0	3	0	0	0	protein ribosomal protein L7Ae, putative, expressed
LOC_Os03g14080	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein transmembrane amino acid transporter protein, putative, expressed
LOC_Os03g14280	1	5	0	5	0	0	0	0	0	0	3	0	0	0	protein ATP-dependent Clp protease ATP-binding subunit, putative, expressed
LOC_Os03g14520	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein nucleotide-sensitive chloride conductance regulator containing protein, expressed
LOC_Os03g14530	1	9	0	9	0	0	0	0	0	0	3	0	0	0	protein S10/S20 domain containing ribosomal protein, putative, expressed
LOC_Os03g14830	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein GHMP kinases ATP-binding protein, putative, expressed
LOC_Os03g14890	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein AGAP008572-PA, putative, expressed
LOC_Os03g14900	1	13	0	13	0	0	0	0	0	0	3	0	0	0	protein NB-ARC/LRR disease resistance protein, putative, expressed
LOC_Os03g14980	2	12	0	12	0	0	0	0	0	0	3	0	0	0	protein lissencephaly type-1-like homology motif, putative, expressed
LOC_Os03g14990	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein chorismate synthase 2, chloroplast precursor, putative, expressed
LOC_Os03g15120	1	10	0	10	0	0	0	0	0	0	3	0	0	0	protein imidazole glycerol phosphate synthase hisHF, chloroplast precursor, putative, expressed
LOC_Os03g15350	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein Sel1 repeat domain containing protein, putative, expressed
LOC_Os03g15540	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein HEAT repeat family protein, putative, expressed
LOC_Os03g15590	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein eukaryotic translation initiation factor, putative, expressed
LOC_Os03g15700	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein splicing factor 3A subunit 2, putative, expressed
LOC_Os03g15780	4	3	0	3	0	0	0	0	0	0	3	0	0	0	protein anthranilate synthase component I-1, chloroplast precursor, putative, expressed
LOC_Os03g15950	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein enolase, putative, expressed
LOC_Os03g15960	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein hsp20/alpha crystallin family protein, putative, expressed
LOC_Os03g16110	3	2	0	2	0	0	0	0	0	0	3	0	0	0	protein Ser/Thr protein phosphatase family protein, putative, expressed
LOC_Os03g16460	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g16690	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein oxysterol-binding protein, putative, expressed
LOC_Os03g16860	2	23	0	23	0	0	0	0	0	0	3	0	0	0	protein DnaK family protein, putative, expressed
LOC_Os03g16940	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein glyoxalase family protein, putative, expressed
LOC_Os03g16980	5	5	0	5	0	0	0	0	0	0	3	0	0	0	protein NAD dependent epimerase/dehydratase family domain containing protein, expressed
LOC_Os03g17000	4	6	0	6	0	0	0	0	0	0	3	0	0	0	protein NAD dependent epimerase/dehydratase family domain containing protein, expressed
LOC_Os03g17010	3	4	0	4	0	0	0	0	0	0	3	0	0	0	protein RNA recognition motif containing protein, putative, expressed
LOC_Os03g17120	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein arginine biosynthesis bifunctional protein argJ 1, putative, expressed
LOC_Os03g17140	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g17170	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein zinc finger, C3HC4 type domain containing protein, expressed
LOC_Os03g17380	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein conserved hypothetical protein
LOC_Os03g17450	1	8	0	8	0	0	0	0	0	0	3	0	0	0	protein nucleotide binding protein, putative, expressed
LOC_Os03g17480	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein IN2-1 protein, putative, expressed
LOC_Os03g17490	2	4	0	4	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g17690	2	12	0	12	0	0	0	0	0	0	3	0	0	0	protein OsAPx1 - Cytosolic Ascorbate Peroxidase encoding gene 1-8, expressed
LOC_Os03g17860	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein OsPDIL5-1  protein disulfide isomerase PDIL5-1, expressed
LOC_Os03g17930	3	3	0	3	0	0	0	0	0	0	3	0	0	0	protein alpha-taxilin, putative, expressed
LOC_Os03g18310	3	1	0	1	0	0	0	0	0	0	3	0	0	0	protein 6PF-2-K/Fru-2,6-P2ASE liver isozyme, putative, expressed
LOC_Os03g18380	3	7	0	7	0	0	0	0	0	0	3	0	0	0	protein ubiquitin-activating enzyme, putative, expressed
LOC_Os03g18510	1	5	0	5	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g18580	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein 40S ribosomal protein S7, putative
LOC_Os03g18590	1	5	0	5	0	0	0	0	0	0	3	0	0	0	protein malonyl CoA-acyl carrier protein transacylase, mitochondrial precursor, putative, expressed
LOC_Os03g18720	2	4	0	4	0	0	0	0	0	0	3	0	0	0	protein RNA recognition motif containing protein, putative, expressed
LOC_Os03g18840	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein NUC189 domain containing protein, expressed
LOC_Os03g19270	4	2	0	2	0	0	0	0	0	0	3	0	0	0	protein universal stress protein domain containing protein, putative, expressed
LOC_Os03g19290	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein mitochondrial import inner membrane translocase subunit Tim17, putative, expressed
LOC_Os03g19350	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein OsLonP1 - Putative Lon protease homologue, expressed
LOC_Os03g19410	1	8	0	8	0	0	0	0	0	0	3	0	0	0	protein OsPOP7 - Putative Prolyl Oligopeptidase homologue, expressed
LOC_Os03g19510	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein OsClp4 - Putative Clp protease homologue, expressed
LOC_Os03g19690	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g19890	1	4	0	4	0	0	0	0	0	0	3	0	0	0	protein NADH dehydrogenase 1 alpha subcomplex subunit 5, putative, expressed
LOC_Os03g19930	4	12	0	12	0	0	0	0	0	0	3	0	0	0	protein adenylosuccinate lyase, putative, expressed
LOC_Os03g19960	2	12	0	12	0	0	0	0	0	0	3	0	0	0	protein ATP-dependent RNA helicase, putative, expressed
LOC_Os03g20430	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH8, putative, expressed
LOC_Os03g20630	3	6	0	6	0	0	0	0	0	0	3	0	0	0	protein histidine triad family protein, putative, expressed
LOC_Os03g21370	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g21460	1	7	0	7	0	0	0	0	0	0	3	0	0	0	protein metallo-beta-lactamase family protein, putative, expressed
LOC_Os03g21490	2	4	0	4	0	0	0	0	0	0	3	0	0	0	protein ABC transporter, ATP-binding protein, putative, expressed
LOC_Os03g21550	2	5	0	5	0	0	0	0	0	0	3	0	0	0	protein eukaryotic translation initiation factor 2 subunit beta, putative, expressed
LOC_Os03g21830	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein appr-1-p processing enzyme family protein, putative, expressed
LOC_Os03g21914	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein ATP binding protein, putative, expressed
LOC_Os03g22380	3	3	0	3	0	0	0	0	0	0	3	0	0	0	protein RNA recognition motif containing protein, expressed
LOC_Os03g22460	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g22690	1	4	0	4	0	0	0	0	0	0	3	0	0	0	protein nucleoporin interacting component, putative, expressed
LOC_Os03g22740	1	13	0	13	0	0	0	0	0	0	3	0	0	0	protein nucleolar protein NOP5-1, putative
LOC_Os03g22810	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein copper/zinc superoxide dismutase, putative, expressed
LOC_Os03g22950	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein acyl carrier protein, putative, expressed
LOC_Os03g23010	5	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g23909	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein vegetative incompatibility protein HET-E-1, putative
LOC_Os03g23950	1	10	0	10	0	0	0	0	0	0	3	0	0	0	protein adapitin protein, putative, expressed
LOC_Os03g23970	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein diphthine synthase, putative, expressed
LOC_Os03g24060	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein tetratricopeptide repeat containing protein, putative, expressed
LOC_Os03g24460	2	3	1	2	1	0	0	0	0	0	3	0	0	0	protein aminotransferase domain containing protein, putative, expressed
LOC_Os03g24600	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein peptide methionine sulfoxide reductase msrB, putative, expressed
LOC_Os03g24830	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein uncharacterized protein HI0077, putative, expressed
LOC_Os03g24920	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein ubiquitin family protein, putative, expressed
LOC_Os03g25050	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein chaperonin, putative, expressed
LOC_Os03g25940	3	8	0	8	0	0	0	0	0	0	3	0	0	0	protein cystathionine gamma-synthase, putative, expressed
LOC_Os03g25970	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein KH domain-containing protein, putative, expressed
LOC_Os03g26800	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein LTPL51 - Protease inhibitor/seed storage/LTP family protein precursor, expressed
LOC_Os03g26860	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein ribosomal protein, putative, expressed
LOC_Os03g26960	1	18	0	18	0	0	0	0	0	0	3	0	0	0	protein intron-binding protein aquarius, putative, expressed
LOC_Os03g27010	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g27290	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein cytochrome c oxidase subunit, putative, expressed
LOC_Os03g27320	5	4	0	4	0	0	0	0	0	0	3	0	0	0	protein steroid binding protein, putative, expressed
LOC_Os03g27820	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g28400	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein transport protein particle component, Bet3, domain containing protein, expressed
LOC_Os03g28420	1	6	0	6	0	0	0	0	0	0	3	0	0	0	protein 3-oxoacyl-synthase, putative, expressed
LOC_Os03g31210	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein UDP-glucose 6-dehydrogenase, putative, expressed
LOC_Os03g31300	1	19	0	19	0	0	0	0	0	0	3	0	0	0	protein chaperone protein clpB 1, putative, expressed
LOC_Os03g31550	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein aldehyde oxidase, putative, expressed
LOC_Os03g31594	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein jmjC domain containing protein, expressed
LOC_Os03g32314	1	4	0	4	0	0	0	0	0	0	3	0	0	0	protein allene oxide cyclase 4, chloroplast precursor, putative, expressed
LOC_Os03g32526	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein tRNA-splicing endonuclease positive effector-related, putative, expressed
LOC_Os03g33580	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein mitotic checkpoint protein, putative, expressed
LOC_Os03g35340	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g36540	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein magnesium-chelatase subunit chlI, chloroplast precursor, putative, expressed
LOC_Os03g36730	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein OST3/OST6 family protein, putative, expressed
LOC_Os03g37270	2	3	0	3	0	0	0	0	0	0	3	0	0	0	protein RNA recognition motif containing protein, putative, expressed
LOC_Os03g37950	3	2	0	2	0	0	0	0	0	0	3	0	0	0	protein proteasome subunit, putative, expressed
LOC_Os03g37960	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein acyl CoA binding protein, putative
LOC_Os03g38490	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein DAG protein, chloroplast precursor, putative, expressed
LOC_Os03g38520	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g38990	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein DNA-binding protein, putative, expressed
LOC_Os03g39000	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein inositol-1-monophosphatase, putative, expressed
LOC_Os03g39860	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein acyl carrier protein, putative, expressed
LOC_Os03g40180	2	4	0	4	0	0	0	0	0	0	3	0	0	0	protein 60S ribosomal protein L15, putative, expressed
LOC_Os03g40310	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein RNA recognition motif containing protein, putative, expressed
LOC_Os03g40920	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g41510	8	1	0	1	0	0	0	0	0	0	3	0	0	0	protein oxidoreductase, aldo/keto reductase family protein, putative, expressed
LOC_Os03g41612	2	3	0	3	0	0	0	0	0	0	3	0	0	0	protein ribosomal protein L25, putative, expressed
LOC_Os03g42050	1	6	0	6	0	0	0	0	0	0	3	0	0	0	protein exportin-7-A, putative, expressed
LOC_Os03g42110	1	6	0	6	0	0	0	0	0	0	3	0	0	0	protein semialdehyde dehydrogenase, NAD binding domain containing protein, putative, expressed
LOC_Os03g42320	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein Sec1 family transport protein, putative, expressed
LOC_Os03g42770	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g42799	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g44150	1	8	0	8	0	0	0	0	0	0	3	0	0	0	protein aminotransferase, putative, expressed
LOC_Os03g44520	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g44620	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein chaperone protein dnaJ, putative, expressed
LOC_Os03g44660	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein cytosolic 5-nucleotidase III, putative, expressed
LOC_Os03g44780	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein elongation factor Tu family protein, putative, expressed
LOC_Os03g44820	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein glutamyl-tRNA, putative, expressed
LOC_Os03g45320	2	11	0	11	0	0	0	0	0	0	3	0	0	0	protein dehydrogenase, putative, expressed
LOC_Os03g45720	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein glyoxalase family protein, putative, expressed
LOC_Os03g45760	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g46480	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein ranBP1 domain containing protein, expressed
LOC_Os03g46910	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein pyruvate kinase, putative, expressed
LOC_Os03g47270	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein GCRP4 - Glycine and cysteine rich family protein precursor, expressed
LOC_Os03g47800	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein RNA recognition motif containing protein, expressed
LOC_Os03g48080	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein CHCH domain containing protein, expressed
LOC_Os03g48090	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein WD domain, G-beta repeat domain containing protein, expressed
LOC_Os03g48390	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g48830	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein ribosomal protein-related, putative, expressed
LOC_Os03g48850	2	26	0	26	0	0	0	0	0	0	3	0	0	0	protein valyl-tRNA synthetase, putative, expressed
LOC_Os03g49190	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein oleosin, putative, expressed
LOC_Os03g49210	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein BRCA1 C Terminus domain containing protein, expressed
LOC_Os03g49220	2	3	0	3	0	0	0	0	0	0	3	0	0	0	protein adenylosuccinate synthetase, chloroplast precursor, putative, expressed
LOC_Os03g49420	3	3	0	3	0	0	0	0	0	0	3	0	0	0	protein HEAT repeat family protein, putative, expressed
LOC_Os03g49524	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein anthocyanidin 3-O-glucosyltransferase, putative, expressed
LOC_Os03g49600	5	5	0	5	0	0	0	0	0	0	3	0	0	0	protein Os3bglu7 - beta-glucosidase, exo-beta-glucanse, expressed
LOC_Os03g49610	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein Os3bglu8 - beta-glucosidase, exo-beta-glucansase, high similarity to Os3bglu7, expressed
LOC_Os03g50010	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein toc64, putative, expressed
LOC_Os03g50040	2	5	0	5	0	0	0	0	0	0	3	0	0	0	protein phytanoyl-CoA dioxygenase, putative, expressed
LOC_Os03g50090	4	3	0	3	0	0	0	0	0	0	3	0	0	0	protein transposon protein, putative, CACTA, En/Spm sub-class, expressed
LOC_Os03g50110	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein transcription regulator, putative, expressed
LOC_Os03g50130	2	3	0	3	0	0	0	0	0	0	3	0	0	0	protein microsomal glutathione S-transferase 3, putative, expressed
LOC_Os03g50160	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein plastocyanin-like domain containing protein, putative, expressed
LOC_Os03g50300	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein CASP, putative, expressed
LOC_Os03g50320	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein phosphatidylinositol 4-kinase PI4K, putative, expressed
LOC_Os03g50325	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein phosphatidylinositol 4-kinase, putative, expressed
LOC_Os03g50340	1	48	0	48	0	0	0	0	0	0	3	0	0	0	protein coatomer alpha subunit, putative, expressed
LOC_Os03g50350	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein coatomer alpha subunit, putative, expressed
LOC_Os03g50380	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein DNA-directed RNA polymerase I subunit RPA12, putative, expressed
LOC_Os03g50450	1	4	0	4	0	0	0	0	0	0	3	0	0	0	protein inactive receptor kinase At2g26730 precursor, putative, expressed
LOC_Os03g50510	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein threonine dehydratase biosynthetic, chloroplast precursor, putative, expressed
LOC_Os03g50520	2	10	0	10	0	0	0	0	0	0	3	0	0	0	protein dynamin family protein, putative, expressed
LOC_Os03g50540	1	11	0	11	0	0	0	0	0	0	3	0	0	0	protein 2Fe-2S iron-sulfur cluster binding domain containing protein, expressed
LOC_Os03g50850	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein ZOS3-17 - C2H2 zinc finger protein, expressed
LOC_Os03g51550	3	2	0	2	0	0	0	0	0	0	3	0	0	0	protein WD repeat-containing protein 5, putative, expressed
LOC_Os03g52400	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein ribosomal protein L7/L12 C-terminal domain containing protein, expressed
LOC_Os03g52690	8	5	0	5	0	0	0	0	0	0	3	0	0	0	protein CBS domain containing membrane protein, putative, expressed
LOC_Os03g52780	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g52794	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein phosphatidylinositol kinase, putative, expressed
LOC_Os03g52840	3	6	0	6	0	0	0	0	0	0	3	0	0	0	protein serine hydroxymethyltransferase, mitochondrial precursor, putative, expressed
LOC_Os03g53280	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein WD domain containing protein, putative, expressed
LOC_Os03g53650	4	10	0	10	0	0	0	0	0	0	3	0	0	0	protein cysteine synthase, putative, expressed
LOC_Os03g53720	2	2	0	2	0	0	0	0	0	0	3	0	0	0	protein SRPK4, putative, expressed
LOC_Os03g53860	5	8	0	8	0	0	0	0	0	0	3	0	0	0	protein periplasmic beta-glucosidase precursor, putative, expressed
LOC_Os03g54084	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein phytochrome C, putative, expressed
LOC_Os03g54860	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein 60S ribosomal protein L13a-2, putative, expressed
LOC_Os03g55070	2	22	0	22	0	0	0	0	0	0	3	0	0	0	protein UDP-glucose 6-dehydrogenase, putative, expressed
LOC_Os03g55090	1	14	0	14	0	0	0	0	0	0	3	0	0	0	protein alpha-glucan phosphorylast isozyme, putative, expressed
LOC_Os03g55110	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein 26S proteasome non-ATPase regulatory subunit 10, putative, expressed
LOC_Os03g55280	1	7	0	7	0	0	0	0	0	0	3	0	0	0	protein semialdehyde dehydrogenase, NAD binding domain containing protein, putative, expressed
LOC_Os03g55290	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein GASR3 - Gibberellin-regulated GASA/GAST/Snakin family protein precursor, expressed
LOC_Os03g55310	1	3	0	3	0	0	0	0	0	0	3	0	0	0	protein SWIB/MDM2 domain containing protein, expressed
LOC_Os03g55350	1	4	0	4	0	0	0	0	0	0	3	0	0	0	protein OsSub31 - Putative Subtilisin homologue, expressed
LOC_Os03g55420	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein peroxidase precursor, putative, expressed
LOC_Os03g55610	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein dof zinc finger domain containing protein, putative, expressed
LOC_Os03g55784	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein tumor necrosis factor superfamily, member 5-induced protein 1, putative, expressed
LOC_Os03g56190	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein cytochrome c oxidase-related, putative, expressed
LOC_Os03g56241	1	5	0	5	0	0	0	0	0	0	3	0	0	0	protein 40S ribosomal protein S29, putative, expressed
LOC_Os03g57120	2	4	0	4	0	0	0	0	0	0	3	0	0	0	protein ferredoxin--NADP reductase, chloroplast precursor, putative, expressed
LOC_Os03g57140	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein GLTP domain containing protein, putative, expressed
LOC_Os03g57200	1	5	0	5	0	0	0	0	0	0	3	0	0	0	protein glutathione S-transferase, putative, expressed
LOC_Os03g57290	1	7	0	7	0	0	0	0	0	0	3	0	0	0	protein cullin, putative, expressed
LOC_Os03g57300	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein expressed protein
LOC_Os03g57340	1	6	0	6	0	0	0	0	0	0	3	0	0	0	protein chaperone protein dnaJ, putative, expressed
LOC_Os03g57420	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein ML domain protein, putative, expressed
LOC_Os03g57680	1	1	0	1	0	0	0	0	0	0	3	0	0	0	protein aldehyde oxidase, putative, expressed
LOC_Os03g57690	1	4	0	4	0	0	0	0	0	0	3	0	0	0	protein aldehyde oxidase, putative
LOC_Os03g57790	2	1	0	1	0	0	0	0	0	0	3	0	0	0	protein ubiquitin-conjugating enzyme, putative, expressed
LOC_Os03g58040	3	13	0	13	0	0	0	0	0	0	3	0	0	0	protein glutamate dehydrogenase protein, putative, expressed
LOC_Os03g58130	1	2	0	2	0	0	0	0	0	0	3	0	0	0	protein thioredoxin, putative, expressed
LOC_Os03g58204	2	3	0	3	0	0	0	0	0	0	3	0	0	0	protein ribosomal protein L4, putative, expressed
